face_id,event_id,type,dHash
Event_LopTai__d26d979e4514bef784c2990393e14681__face02,Event_LopTai,near_duplicate,1110000101100000111000001101001011010100110001000100010001100000
Event_LopTai__83b8c69de241aec7f4b6a3f9a91469cb__face01,Event_LopTai,near_duplicate,0110100111100101110001011101010010010000110000011001010011110100
Event_LopTai__e53390e9b212ccd4513d832b8e820923__face02,Event_LopTai,near_duplicate,0111000100110011101101000001010101001100100101001100010011100000
Event_LopTai__4d15d97f6785728efeb2fc514beb093b__face01,Event_LopTai,near_duplicate,0000110100111000011100000111001001110100010011000100111000111000
Event_LopTai__aca72959275e67bda778a9048566dd26__face04,Event_LopTai,near_duplicate,0001011101110011111000011101000111010100110101001100010011100000
Event_LopTai__ddfaa3cd660fa7a0b8240dcd5a93f3ef__face02,Event_LopTai,near_duplicate,0011001101110001011100001101000011000100110101001100010011100000
Event_LopTai__03e423cfd692252f5f676090d4be3d11__face01,Event_LopTai,near_duplicate,0010110101111000011100000101001001010010010011000100010000110000
Event_LopTai__03e423cfd692252f5f676090d4be3d11__face02,Event_LopTai,near_duplicate,0011001101110001011100001101000011000100110101001100010001100000
Event_LopTai__03e423cfd692252f5f676090d4be3d11__face04,Event_LopTai,near_duplicate,0001011000110001011000000101000001010000010001000111010001101000
Event_LopTai__6f2b5485c926eeb5890e8862f7d97563__face02,Event_LopTai,near_duplicate,0011001101110001011000001101000011010100110101001100010001100000
Event_LopTai__dc273e9086814f84e17f3b8da0c26ed1__face01,Event_LopTai,near_duplicate,0111100001110000111000011101000111000100011101000110110000110000
Event_LopTai__dc273e9086814f84e17f3b8da0c26ed1__face04,Event_LopTai,near_duplicate,0001001100110001011100000101000001010100011001000110010000100011
Event_LopTai__dc273e9086814f84e17f3b8da0c26ed1__face05,Event_LopTai,near_duplicate,0111000100110011101101000000010100000100100001001100010011100001
Event_LopTai__e7b1d05243239c9069da2ed65e29dc44__face03,Event_LopTai,near_duplicate,0011000101110001011000001101000011010100110101001100010001100000
Event_LopTai__e7b1d05243239c9069da2ed65e29dc44__face04,Event_LopTai,near_duplicate,1011100100110001011100000101000011010000010001000110010001100000
Event_LopTai__88693b56f8a8a52ba4314fafde7814a3__face05,Event_LopTai,near_duplicate,0001100100110001011100000101000001010000010001000110010001100000
Event_LopTai__64b8cad0fe728c27bb2f0bd6eb58b669__face02,Event_LopTai,near_duplicate,0111100011100000111000001101001011001100110101101100010010101001
Event_LopTai__64b8cad0fe728c27bb2f0bd6eb58b669__face03,Event_LopTai,near_duplicate,0101101100110000011100000111000001110000011001000111010000101000
Event_LopTai__64b8cad0fe728c27bb2f0bd6eb58b669__face04,Event_LopTai,near_duplicate,1011000101110001011000001101000011010100110101001100110001100000
Event_LopTai__430049fbed6171eff51962d9baef223b__face01,Event_LopTai,near_duplicate,0011011101110011111000011001000110010101110001011000010111100001
Event_LopTai__de91577f75494e551d50cb210bb99f4d__face01,Event_LopTai,near_duplicate,0111011101110011111100111101000111010001110000011100000111100011
Event_LopTai__44698f5c23b1899e61dc0011ee2f00ca__face01,Event_LopTai,near_duplicate,1011001101110011111100011001000110010100110001001100010111101001
Event_LopTai__f8a76fcaf2182ba215ddcd697891658a__face01,Event_LopTai,near_duplicate,1011011101110011110100011101000111010000110001001100010111100001
Event_LopTai__ed88b79c89e85e097fc63cbf5f4fbefd__face01,Event_LopTai,near_duplicate,0011001001110001110100011001000011010100110001001100010111100001
Event_LopTai__0f70cd870a9c671c6c055b4617b5a7bc__face01,Event_LopTai,near_duplicate,0011001101100001110100011001000010010000110001001100010111100001
Event_LopTai__fedc5c37c5747927e67fda6cf8085855__face01,Event_LopTai,near_duplicate,0001011101110011011000011101000111010000110001001101010011101001
Event_LopTai__f668924f2de0f30462a7c3c87427b823__face02,Event_LopTai,near_duplicate,0011000111110001111000001101000011010100100101001100010001100000
Event_LopTai__964a5528ed3681ee322a050157fef7e2__face02,Event_LopTai,near_duplicate,0011000101110001011100001101000011010000110101001100010001110000
Event_LopTai__15b27c6e34f2b773115066cae97d1a6b__face02,Event_LopTai,near_duplicate,0111000101110001111000001101000011010100110101001100110001110000
Event_LopTai__7243488e1ded3db75a1ec396aa8e41f0__face01,Event_LopTai,near_duplicate,0011100100110001011100000101000001010100010011000110110000100000
Event_LopTai__1f8bb4cc48ddc67991cb1062071fb982__face01,Event_LopTai,near_duplicate,0011100100110001011100000101000001010100010011000100010001101000
Event_LopTai__7e018c7ec2290689d9e638f10ea202bd__face01,Event_LopTai,near_duplicate,0011100100110001011100000111000001110000011011000110110000111000
Event_LopTai__fb37177fba2b76ef293af25578e88477__face01,Event_LopTai,near_duplicate,0001100100110001011100000111000001110100011011000110110000110000
Event_LopTai__fb37177fba2b76ef293af25578e88477__face02,Event_LopTai,near_duplicate,0000011000000100000001000000111000001100000011000000110000011100
Event_LopTai__96464a1ad4f70d7fbcbbbc95ebcf2f8d__face01,Event_LopTai,near_duplicate,0011000100110001011100000101000001010000010001000110010000111000
Event_LopTai__7f866641922f61ece90a47cc6f1906bd__face01,Event_LopTai,near_duplicate,0011000101110001011100000101000011010000010011000100110001100000
Event_LopTai__694384f20ba95307be7af472d24d4e72__face01,Event_LopTai,near_duplicate,0001110100111000011100000111001001110100011011000110110000110000
Event_LopTai__4ce302513fdda9ac74940f12b621c73d__face02,Event_LopTai,near_duplicate,0000001101100000011000000001001011000010110011001100111101100011
Event_LopTai__2d1bdea140bb1a0a0dfe2efc938f0f5e__face01,Event_LopTai,near_duplicate,0001110100111000011100000111001001110000010011000100010001110000
Event_LopTai__0cd7d1c2dcfb14298e310e4fea20ddc9__face01,Event_LopTai,near_duplicate,1001110001111000011110000111001011110010110111001100111001111000
Event_LopTai__8eb592208150977aac2092e932ab88fb__face02,Event_LopTai,near_duplicate,0011001101110001011100011111000011000100110001001100010011100001
Event_LopTai__8eb592208150977aac2092e932ab88fb__face05,Event_LopTai,near_duplicate,0110001111110001111100011001000011010100110001001100010011100001
Event_LopTai__8eb592208150977aac2092e932ab88fb__face06,Event_LopTai,near_duplicate,0111000101100001011100011101000011000000110011000100110001100001
Event_LopTai__1cd3ea762a3de41b5ce1b2ce2bd63aff__face02,Event_LopTai,near_duplicate,0111001101110001011100011101000011010000110001001100110101100001
Event_LopTai__1cd3ea762a3de41b5ce1b2ce2bd63aff__face04,Event_LopTai,near_duplicate,0011001101110011011100011111000011000100110001001100010001100001
Event_LopTai__1cd3ea762a3de41b5ce1b2ce2bd63aff__face06,Event_LopTai,near_duplicate,0011000101110001111100001111000011100000110010001100110001100001
Event_LopTai__3ef96653d4634d593855762f67dda147__face04,Event_LopTai,near_duplicate,0111001111110001111100011101000111010001110001011100000101100001
Event_LopTai__89581b03c24c8850cc5501fffff0c31d__face02,Event_LopTai,near_duplicate,0011001101110001011000011111000011010000110001001100110101100001
Event_LopTai__89581b03c24c8850cc5501fffff0c31d__face03,Event_LopTai,near_duplicate,0111001111110001111100011101000111010000110001011100000111100001
Event_LopTai__89581b03c24c8850cc5501fffff0c31d__face06,Event_LopTai,near_duplicate,1001011110100011100000110011001100110111101011111000011110000110
Event_LopTai__89581b03c24c8850cc5501fffff0c31d__face07,Event_LopTai,near_duplicate,0011001101110001111000001111000011100000110010000100110001100000
Event_LopTai__cfba8293bbdc62bfae15740b6abd61f8__face01,Event_LopTai,near_duplicate,1011001101110011011000011111000010110000110001001100110111100001
Event_LopTai__cfba8293bbdc62bfae15740b6abd61f8__face02,Event_LopTai,near_duplicate,1111001111110011111100011111000111010001110001011100000111100001
Event_LopTai__cfba8293bbdc62bfae15740b6abd61f8__face05,Event_LopTai,near_duplicate,0011001001110001011100011111000011110100110001001101010001100000
Event_LopTai__cfba8293bbdc62bfae15740b6abd61f8__face06,Event_LopTai,near_duplicate,0111000101100001111000011011000010110001101000011000100111100011
Event_LopTai__cfba8293bbdc62bfae15740b6abd61f8__face07,Event_LopTai,near_duplicate,0011000101110001111100001111000011100000110010000100110001100001
Event_LopTai__cb0d9238570c750e906f6b546219653e__face03,Event_LopTai,near_duplicate,0011001101110001111000001111000011100000110010001100110001100000
Event_LopTai__cb0d9238570c750e906f6b546219653e__face06,Event_LopTai,near_duplicate,1110001111100011111100111101000111010001110000011100100111100011
Event_LopTai__336132698ee0d7274a8d4cfe1bcf4471__face02,Event_LopTai,near_duplicate,1110001011100010111100101011000111010001110000011100000111100011
Event_LopTai__336132698ee0d7274a8d4cfe1bcf4471__face06,Event_LopTai,near_duplicate,0011001001100001011000011111000011101000110001010101011001100010
Event_LopTai__336132698ee0d7274a8d4cfe1bcf4471__face08,Event_LopTai,near_duplicate,0011000101110001111100001111000011100000110011001100110001100000
Event_LopTai__1c1f3ff71d900a04bef8003930147ad8__face03,Event_LopTai,near_duplicate,0011000101110000111100001111000011100000110011001100110001100000
Event_LopTai__1c1f3ff71d900a04bef8003930147ad8__face04,Event_LopTai,near_duplicate,1111001101110001011000011111000011010000110011001100110001100001
Event_LopTai__1c1f3ff71d900a04bef8003930147ad8__face06,Event_LopTai,near_duplicate,0111001111100011111100011111000111010001110000011100100111100011
Event_LopTai__1c1f3ff71d900a04bef8003930147ad8__face07,Event_LopTai,near_duplicate,1111000001100001110000011011000110010001100000011000000111100001
Event_LopTai__df4b60b4c36e09c1bc15bec72450adb8__face01,Event_LopTai,near_duplicate,0011001101110001011100011101000011010100110001001100010101100001
Event_LopTai__e6dec5826f0644296758349c13f6bbc0__face01,Event_LopTai,near_duplicate,0111011001100011111100011001000110010101110001011000010111100001
Event_LopTai__fe72bc1973bd29d7201dfa72ab60742c__face02,Event_LopTai,near_duplicate,0101100100111001001100000111000001110100010001000101010001100000
Event_LopTai__1782a3e1d6d0e912de5af9cd9b90f0c3__face01,Event_LopTai,near_duplicate,0111000001100001111000001001001011010100100001001100010011100001
Event_LopTai__864e8513b1358cb8cca33dc426e36fec__face01,Event_LopTai,near_duplicate,0111000111100001111000001001000011010100110001001100010111100001
Event_LopTai__fe1f8502b807e8c125aebc0ccb148a4d__face01,Event_LopTai,near_duplicate,0111000101110001111000001001000011010100110001001100010111100001
Event_LopTai__df736ac1fb31b8f12880d1869682a527__face01,Event_LopTai,near_duplicate,1111001111100001111000001001000011010100110001001100010011100001
Event_LopTai__a12e4c2b48072f868bde1c332ed5476c__face02,Event_LopTai,near_duplicate,0111000100110011111000010101010101000100100101100100011000100011
Event_LopTai__b7b74a42654d1e4940a088772aec52e3__face01,Event_LopTai,near_duplicate,0011101101110001011000011101000011010100110001001100010011100000
Event_LopTai__c99528b045e765a40eb3fc61c2935a3f__face01,Event_LopTai,near_duplicate,0000101101110001011000011101000011010100110001001100010011100000
Event_LopTai__4a990bdac3a46b7eb90ba3bce82b8cb6__face01,Event_LopTai,near_duplicate,1111001101110001111100001100101111010111110001101100011111100011
Event_LopTai__4a990bdac3a46b7eb90ba3bce82b8cb6__face02,Event_LopTai,near_duplicate,0010101101100001011100001111000011010100111001001100010011100000
Event_LopTai__977dae057748b9e1c706d8fd4b0fecd1__face01,Event_LopTai,near_duplicate,0111100001100000111000001101001011001100110101001100110101100000
Event_LopTai__65b9179478c5f6df3755d36741fbe70f__face04,Event_LopTai,near_duplicate,1011011001110010111100111111000111010101110101011101010111100001
Event_LopTai__36c7e7e8fc8db6ff7e36f7dcb1ba87da__face02,Event_LopTai,near_duplicate,0111100101110000011000000111000001100000110010000100110001100000
Event_LopTai__36c7e7e8fc8db6ff7e36f7dcb1ba87da__face04,Event_LopTai,near_duplicate,0011001001110010111000011001000110010100100001001001010011100000
Event_LopTai__4b849c3a707443caa55328349756ffa5__face01,Event_LopTai,near_duplicate,0011100100110000011000000111000001100000110010000100010001100000
Event_LopTai__4b849c3a707443caa55328349756ffa5__face02,Event_LopTai,near_duplicate,1110001101100001011000010111001011100100110010000100110001100001
Event_LopTai__4b849c3a707443caa55328349756ffa5__face05,Event_LopTai,near_duplicate,0011000101110001111000011001000110010100100001001000010011100000
Event_LopTai__4b849c3a707443caa55328349756ffa5__face09,Event_LopTai,near_duplicate,0111000001110000011100000011000000110000001101000011010000110000
Event_LopTai__c467359c6eeda06ca95e815480f3fb3d__face02,Event_LopTai,near_duplicate,1111100011100000111000011011000111001000110001001100110001100000
Event_LopTai__c467359c6eeda06ca95e815480f3fb3d__face03,Event_LopTai,near_duplicate,0110001101100001011000010101001011000100110010000100010001100001
Event_LopTai__c467359c6eeda06ca95e815480f3fb3d__face05,Event_LopTai,near_duplicate,1011001101110011111100111111000111010101110101011101010111100001
Event_LopTai__c467359c6eeda06ca95e815480f3fb3d__face07,Event_LopTai,near_duplicate,1001100010010000001100000011010000110000001010001011110010111000
Event_LopTai__1697b033e3801f4ce798124f10c5ac05__face01,Event_LopTai,near_duplicate,1011000101100100011100001101001011010110110011001100011111100011
Event_LopTai__fd9ade52ab1b7ad382ec46e505bf9428__face02,Event_LopTai,near_duplicate,0001110100110000011000000101001001010100110001000100010001100000
Event_LopTai__385d211b3dbbfa0a0f9e9e7e8c517c75__face02,Event_LopTai,near_duplicate,0000111101100011111100011001011110000101110001011100011100100011
Event_LopTai__c78aaf8e3afd29d123840bcb5476c107__face01,Event_LopTai,near_duplicate,0001011101100011111000011001011110000101100001011000011111100011
Event_LopTai__e40b968b58e1fb08d729327a74d7caec__face02,Event_LopTai,near_duplicate,0011001101110001111100000100110011010110110001101100011011100000
Event_LopTai__0227a4edba34a4ab57d9342d6e1425f6__face02,Event_LopTai,near_duplicate,0111100001111000011000001101001011001100110101001100011011101100
Event_LopTai__0227a4edba34a4ab57d9342d6e1425f6__face04,Event_LopTai,near_duplicate,0011001101110001111100010100110001010110110001101100011011100000
Event_LopTai__d6836ce1a6e8d1e52a748722ac27cea0__face02,Event_LopTai,near_duplicate,0011001101110001111100011001000010010010110001001100010011100001
Event_LopTai__f02eaa7098db144248471272dd3a6cb4__face01,Event_LopTai,near_duplicate,0011001101100001011000010101000011010000110011000110010000110000
Event_LopTai__051c5b32dd79e6cfae3ebf3561b2f99b__face03,Event_LopTai,near_duplicate,0011001101110001111100010100101111010110100001101100011010100010
Event_LopTai__1cb6dfec30b3c761cfab04686186a67a__face01,Event_LopTai,near_duplicate,0011001101110001011000000100001111010110100001101100011010100010
Event_LopTai__d7b50f47d12e716ee13cb0768b822db9__face01,Event_LopTai,near_duplicate,0011101101100001011100011101000011010100111001001100010001100001
Event_LopTai__6ff41fdaf812d6db741ae1f9893d7e99__face01,Event_LopTai,near_duplicate,0011101101100001011100011101000011010100110001001100010011100001
Event_LopTai__7fe392d5f927458be802e66693328d4e__face02,Event_LopTai,near_duplicate,0001111101110001011000011001001011010110110001001100011010100010
Event_LopTai__42e258c493f1500d45510843de27d858__face01,Event_LopTai,near_duplicate,0000111101110000010100000001001011010110110011001100011001100010
Event_LopTai__42e258c493f1500d45510843de27d858__face02,Event_LopTai,near_duplicate,0001111101110001011000011001001011010110110011001100011011100011
Event_LopTai__28f1b9b6fd2da13ed799e29312784d1e__face01,Event_LopTai,near_duplicate,0010111101110000010100000001001011010110110011001100011011100010
Event_LopTai__28f1b9b6fd2da13ed799e29312784d1e__face02,Event_LopTai,near_duplicate,0001111101110001011000010001001011010110110001001100010011100001
Event_LopTai__7bf40921b8ae79037f1545fff0d09fad__face01,Event_LopTai,near_duplicate,0111001001110001111100001001001010110010110001001100110011100001
Event_LopTai__7bf40921b8ae79037f1545fff0d09fad__face02,Event_LopTai,near_duplicate,0011100101100000110100001001010110010011101100101100110001100001
